,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
1475,GRZ,2023-03-16,2024-01-21,311,Thursday,889758,USD,71454,499996,740597,0.1429091432731462,10.364668178128586,1.4812058496467972,20-35,B,ncline,keith23@example.net,Keith Allen,M,55
1476,KTR,2023-10-27,2024-01-14,79,Friday,34556,EUR,60199,499998,33968,0.12039848159392638,0.5642618648150302,0.06793627174508698,45-65,F,ncline,keith23@example.net,Keith Allen,M,55
1477,KTR,2022-11-21,2024-03-22,487,Monday,992788,USD,70146,500001,389556,0.14029171941656116,5.553502694380293,0.7791104417791165,40-60,M,triley,hectorwall@example.net,Diane Roberts,F,32
1478,KTR,2024-09-18,2024-11-16,59,Wednesday,356169,GBP,61680,499998,276978,0.12336049344197376,4.49056420233463,0.5539582158328633,35-60,B,triley,hectorwall@example.net,Diane Roberts,F,32
1479,GRZ,2024-10-21,2025-04-24,185,Monday,821016,USD,20045,499995,764114,0.04009040090400904,38.11993015714642,1.5282432824328243,35-50,M,triley,hectorwall@example.net,Diane Roberts,F,32
1480,BYU,2024-04-06,2025-11-05,578,Saturday,265581,USD,62471,500004,216774,0.12494100047199623,3.4699940772518447,0.43354453164374684,20-25,M,triley,hectorwall@example.net,Diane Roberts,F,32
1481,BYU,2023-08-29,2025-05-18,628,Tuesday,908398,EUR,56136,500002,789551,0.11227155091379634,14.06496722245974,1.5790956836172656,25-30,F,richard31,kellyethan@example.net,Adrian Adams,M,63
1482,BYU,2022-10-26,2024-05-02,554,Wednesday,524065,EUR,26689,499998,95557,0.05337821351285405,3.580388924275919,0.19111476445905784,40-50,M,richard31,kellyethan@example.net,Adrian Adams,M,63
1483,GRZ,2023-03-15,2023-09-26,195,Wednesday,754969,USD,25228,500000,397490,0.050456,15.755906136039322,0.79498,20-30,F,richard31,kellyethan@example.net,Adrian Adams,M,63
1484,BYU,2024-10-25,2024-11-06,12,Friday,139444,USD,18442,500000,25632,0.036884,1.3898709467519792,0.051264,45-70,M,leenatasha,cory81@example.org,Timothy Villanueva,M,82
1485,AKX,2024-05-09,2024-11-29,204,Thursday,821658,EUR,31598,499998,53876,0.06319625278501113,1.70504462307741,0.10775243100972404,25-50,F,leenatasha,cory81@example.org,Timothy Villanueva,M,82
1486,BYU,2024-01-16,2024-02-11,26,Tuesday,887721,EUR,39010,499998,621060,0.07802031208124832,15.920533196616253,1.242124968499874,35-40,F,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1487,GRZ,2023-11-16,2025-08-10,633,Thursday,915677,USD,22505,499995,166063,0.04501045010450105,7.378938013774717,0.33212932129321293,30-55,M,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1488,GRZ,2023-01-09,2023-06-12,154,Monday,966809,USD,21377,499999,831199,0.042754085508171016,38.88286476119193,1.6624013248026497,20-25,B,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1489,GRZ,2024-06-27,2024-12-09,165,Thursday,936914,GBP,53662,499998,570890,0.1073244292977172,10.638626961350676,1.1417845671382685,30-50,M,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1490,GRZ,2023-08-25,2025-05-21,635,Friday,228562,EUR,58856,500001,13145,0.11771176457647085,0.22334171537311404,0.02628994742010516,35-45,M,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1491,AKX,2023-01-28,2024-07-07,526,Saturday,167017,GBP,71449,500001,127221,0.1428977142045716,1.7805847527607104,0.25444149111701775,45-55,M,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1492,AKX,2022-11-05,2024-03-09,490,Saturday,785668,GBP,28564,499997,3328,0.05712834277005662,0.11651029267609578,0.006656039936239618,20-45,B,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1493,KTR,2023-09-09,2024-12-14,462,Saturday,154813,GBP,40901,500000,115944,0.081802,2.8347473166915234,0.231888,30-40,B,samuel59,wandabrown@example.com,Nicholas Sandoval,M,53
1494,KTR,2024-03-07,2024-03-16,9,Thursday,943845,EUR,80107,499995,8476,0.16021560215602157,0.10580848115645325,0.016952169521695218,45-70,M,garzateresa,jamie22@example.org,Terri Gardner,F,35
1495,AKX,2022-11-26,2023-09-02,280,Saturday,794440,EUR,4777,499994,347145,0.009554114649375792,72.67008582792548,0.694298331579979,30-45,M,garzateresa,jamie22@example.org,Terri Gardner,F,35
1496,GRZ,2023-08-06,2025-03-04,576,Sunday,90170,EUR,49469,500000,88836,0.098938,1.7957913036447068,0.177672,20-25,F,garzateresa,jamie22@example.org,Terri Gardner,F,35
1497,GRZ,2024-04-01,2024-12-26,269,Monday,491118,GBP,46987,499998,102527,0.09397437589750358,2.182029071870943,0.20505482021928087,25-50,M,garzateresa,jamie22@example.org,Terri Gardner,F,35
1498,KTR,2024-07-23,2026-04-26,642,Tuesday,57012,USD,47577,499999,45378,0.09515419030838061,0.9537801879059209,0.09075618151236302,35-40,F,garzateresa,jamie22@example.org,Terri Gardner,F,35
1499,KTR,2024-02-26,2025-01-14,323,Monday,860197,EUR,34172,499998,64911,0.0683442733770935,1.8995376331499474,0.12982251929007715,20-40,F,sherry44,whitevalerie@example.net,Jose Payne,M,75
1500,GRZ,2023-04-08,2024-08-05,485,Saturday,821248,GBP,12637,500001,651474,0.025273949452101097,51.552900213658305,1.3029453941092117,25-50,B,sherry44,whitevalerie@example.net,Jose Payne,M,75
1501,KTR,2023-07-16,2024-02-17,216,Sunday,10893,EUR,39261,500001,6419,0.07852184295631409,0.16349558085632052,0.012837974324051352,20-30,F,sherry44,whitevalerie@example.net,Jose Payne,M,75
1502,GRZ,2024-07-31,2026-03-04,581,Wednesday,737099,EUR,9025,499998,604339,0.0180500722002888,66.9627700831025,1.208682834731339,45-65,B,sherry44,whitevalerie@example.net,Jose Payne,M,75
1503,KTR,2023-10-22,2024-10-30,374,Sunday,831050,EUR,29232,500001,567789,0.05846388307223386,19.423542692939243,1.1355757288485424,30-40,F,sherry44,whitevalerie@example.net,Jose Payne,M,75
1504,BYU,2022-12-22,2023-10-20,302,Thursday,763742,USD,60840,500002,327426,0.12167951328194687,5.381755424063116,0.6548493806024775,30-45,M,sherry44,whitevalerie@example.net,Jose Payne,M,75
1505,AKX,2023-09-02,2025-02-03,520,Saturday,994935,GBP,41934,500001,756567,0.08386783226433547,18.041851480898554,1.5131309737380525,30-45,M,petersencrystal,david14@example.net,Kelsey Perez,F,71
1506,AKX,2024-07-24,2026-03-13,597,Wednesday,883435,GBP,45929,499999,828077,0.09185818371636743,18.02950205752357,1.6561573123146247,35-45,F,petersencrystal,david14@example.net,Kelsey Perez,F,71
1507,BYU,2023-04-19,2023-12-23,248,Wednesday,472913,EUR,29595,499996,428649,0.059190473523788194,14.483831728332488,0.8573048584388675,25-45,F,petersencrystal,david14@example.net,Kelsey Perez,F,71
1508,AKX,2024-04-25,2026-03-29,703,Thursday,795343,USD,35046,499998,508786,0.07009228036912148,14.517662500713348,1.0175760703042813,45-50,B,petersencrystal,david14@example.net,Kelsey Perez,F,71
1509,AKX,2024-10-24,2025-01-23,91,Thursday,271067,USD,25372,500002,206171,0.0507437970248119,8.125926217877975,0.4123403506385974,20-40,M,petersencrystal,david14@example.net,Kelsey Perez,F,71
1510,GRZ,2023-02-15,2024-12-06,660,Wednesday,358304,EUR,88848,500000,212330,0.177696,2.38981181343418,0.42466,30-35,B,tbell,michael34@example.org,Benjamin Lawrence,M,77
1511,GRZ,2024-10-17,2026-07-03,624,Thursday,909920,GBP,56156,500000,270323,0.112312,4.813786594486787,0.540646,30-50,B,tbell,michael34@example.org,Benjamin Lawrence,M,77
1512,BYU,2024-10-24,2026-06-17,601,Thursday,326398,USD,27928,499998,80179,0.0558562234248937,2.870918075050129,0.16035864143456574,25-50,M,tbell,michael34@example.org,Benjamin Lawrence,M,77
1513,KTR,2023-09-09,2024-05-01,235,Saturday,581495,GBP,9260,499999,253309,0.01852003704007408,27.355183585313174,0.5066190132380265,30-40,B,tbell,michael34@example.org,Benjamin Lawrence,M,77
1514,BYU,2023-06-28,2023-12-14,169,Wednesday,686059,EUR,40162,500001,547625,0.08032383935232129,13.635401623425128,1.095247809504381,35-60,F,tbell,michael34@example.org,Benjamin Lawrence,M,77
1515,GRZ,2023-09-17,2024-09-08,357,Sunday,83807,USD,14261,500000,33620,0.028522,2.357478437697216,0.06724,35-60,F,tbell,michael34@example.org,Benjamin Lawrence,M,77
1516,GRZ,2023-05-05,2024-10-10,524,Friday,142422,USD,45214,499997,80157,0.09042854257125543,1.7728358473039325,0.16031496188977135,25-45,B,tbell,michael34@example.org,Benjamin Lawrence,M,77
1517,KTR,2023-07-06,2025-03-07,610,Thursday,946644,USD,41935,499998,164591,0.08387033548134193,3.9249075950876358,0.32918331673326695,40-55,B,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1518,GRZ,2023-12-08,2024-12-07,365,Friday,129101,USD,22504,500001,17911,0.045007909984180035,0.7959029505865624,0.035821928356143284,40-45,B,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1519,KTR,2024-03-23,2024-11-15,237,Saturday,961328,USD,28313,499998,254391,0.05662622650490602,8.984953908098753,0.5087840351361406,35-40,F,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1520,BYU,2023-05-02,2024-09-17,504,Tuesday,185868,GBP,78568,500004,14042,0.15713474292205662,0.1787241625089095,0.02808377532979736,45-65,M,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1521,BYU,2024-01-01,2025-05-29,514,Monday,780348,USD,45991,500001,393118,0.09198181603636793,8.54771585745037,0.7862344275311449,40-60,F,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1522,KTR,2023-06-10,2024-11-23,532,Saturday,580615,USD,27229,499999,116495,0.054458108916217836,4.278342943185574,0.23299046598093195,30-50,F,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1523,KTR,2022-12-19,2024-09-12,633,Monday,247092,EUR,15529,500001,243598,0.031057937884124233,15.68665078240711,0.48719502560994876,30-45,M,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1524,BYU,2023-08-11,2024-01-18,160,Friday,390250,GBP,38063,500002,201522,0.07612569549721801,5.294432913853348,0.40304238783044866,25-50,B,richardsmith,gonzalezchristine@example.com,Julie Martin,F,38
1525,BYU,2023-02-10,2024-07-01,507,Friday,186295,GBP,1203,499999,88134,0.002406004812009624,73.26184538653366,0.1762683525367051,45-70,B,kenneth15,fernandezcourtney@example.com,Robin Johnson,F,23
1526,BYU,2024-02-23,2025-01-27,339,Friday,924639,USD,26615,499999,676912,0.05323010646021292,25.43347736238963,1.3538267076534154,30-55,M,kenneth15,fernandezcourtney@example.com,Robin Johnson,F,23
1527,BYU,2023-05-01,2024-12-22,601,Monday,197791,USD,23704,499997,113743,0.0474082844497067,4.7984728315896055,0.22748736492418956,35-55,F,kenneth15,fernandezcourtney@example.com,Robin Johnson,F,23
1528,GRZ,2023-08-06,2025-03-04,576,Sunday,167968,GBP,22812,500001,52245,0.045623908752182495,2.290241977906365,0.10448979102041796,25-30,M,garciashannon,jerry78@example.com,Michelle Fisher,F,62
1529,KTR,2023-08-01,2024-08-31,396,Tuesday,143736,EUR,72073,499997,51429,0.14414686488118927,0.713568187809582,0.10285861715170291,20-40,M,garciashannon,jerry78@example.com,Michelle Fisher,F,62
1530,KTR,2023-10-29,2025-08-01,642,Sunday,916405,USD,49165,500001,54410,0.09832980334039332,1.106681582426523,0.10881978236043528,35-40,B,garciashannon,jerry78@example.com,Michelle Fisher,F,62
1531,AKX,2023-12-14,2025-08-09,604,Thursday,351002,USD,37699,499998,131509,0.07539830159320637,3.4883949176370725,0.2630190520762083,45-60,M,garciashannon,jerry78@example.com,Michelle Fisher,F,62
1532,KTR,2023-06-24,2024-08-24,427,Saturday,853935,EUR,28785,499999,643112,0.057570115140230284,22.341914191419143,1.286226572453145,25-40,F,garciashannon,jerry78@example.com,Michelle Fisher,F,62
1533,KTR,2023-11-11,2024-11-05,360,Saturday,766991,GBP,17348,500000,372465,0.034696,21.47019829375144,0.74493,25-30,B,garciashannon,jerry78@example.com,Michelle Fisher,F,62
1534,GRZ,2024-10-18,2026-01-08,447,Friday,909083,USD,52471,499998,638511,0.10494241976967908,12.168836118999065,1.2770271081084323,45-50,M,tinayoung,kimberly78@example.com,Maria Delgado,F,66
1535,BYU,2024-02-06,2025-10-21,623,Tuesday,472753,GBP,58415,500000,56644,0.11683,0.9696824445775913,0.113288,40-60,M,tinayoung,kimberly78@example.com,Maria Delgado,F,66
1536,AKX,2023-10-11,2023-11-26,46,Wednesday,363239,EUR,42026,500000,129253,0.084052,3.0755484699947653,0.258506,20-25,B,tinayoung,kimberly78@example.com,Maria Delgado,F,66
1537,AKX,2024-05-15,2026-01-09,604,Wednesday,781533,GBP,46666,500002,554649,0.0933316266734933,11.885505507221533,1.1092935628257488,40-60,F,tinayoung,kimberly78@example.com,Maria Delgado,F,66
1538,BYU,2023-06-14,2023-09-17,95,Wednesday,49501,EUR,35529,500004,24618,0.07105743154054768,0.6928987587604493,0.04923560611515108,25-40,B,tinayoung,kimberly78@example.com,Maria Delgado,F,66
1539,KTR,2024-09-20,2026-02-07,505,Friday,550100,GBP,23189,499997,369734,0.046378278269669615,15.944370175514253,0.739472436834621,45-55,M,tinayoung,kimberly78@example.com,Maria Delgado,F,66
1540,KTR,2024-05-20,2024-11-19,183,Monday,380586,GBP,37259,499999,300578,0.07451814903629807,8.06725891730857,0.6011572023144046,20-30,B,gdavidson,kathleenmiller@example.com,Alyssa Mitchell DVM,F,35
1541,AKX,2024-05-02,2025-12-29,606,Thursday,94678,USD,61535,500001,74982,0.12306975386049228,1.2185260420898676,0.14996370007259985,25-35,F,gdavidson,kathleenmiller@example.com,Alyssa Mitchell DVM,F,35
1542,AKX,2022-12-31,2023-09-06,249,Saturday,103916,GBP,40745,500004,67588,0.08148934808521532,1.6588047613204073,0.1351749186006512,45-65,B,karen16,asmith@example.net,Sharon Juarez,F,77
1543,GRZ,2023-08-22,2024-11-07,443,Tuesday,618197,USD,11546,500002,89140,0.02309190763236947,7.720422657197298,0.17827928688285247,25-35,B,karen16,asmith@example.net,Sharon Juarez,F,77
1544,GRZ,2023-04-01,2023-07-30,120,Saturday,264009,GBP,35013,499998,240621,0.07002628010512042,6.872333133407592,0.4812439249756999,35-55,F,karen16,asmith@example.net,Sharon Juarez,F,77
1545,AKX,2024-10-08,2025-09-11,338,Tuesday,947539,GBP,57127,500002,271297,0.11425354298582806,4.7490153517601135,0.5425918296326815,45-55,F,karen16,asmith@example.net,Sharon Juarez,F,77
1546,KTR,2023-09-22,2023-11-03,42,Friday,956630,EUR,24309,500000,233685,0.048618,9.613106256941874,0.46737,45-65,M,karen16,asmith@example.net,Sharon Juarez,F,77
1547,BYU,2023-12-24,2024-11-19,331,Sunday,876845,USD,36236,500001,845839,0.07247185505628989,23.34250469146705,1.6916746166507668,20-25,F,karen16,asmith@example.net,Sharon Juarez,F,77
1548,GRZ,2024-02-10,2025-02-01,357,Saturday,816795,USD,27744,499999,496954,0.05548811097622195,17.912125144175317,0.9939099878199756,40-45,B,victoria49,larcher@example.org,Keith Hebert,M,59
1549,GRZ,2022-11-29,2023-10-15,320,Tuesday,936034,GBP,35711,500000,699147,0.071422,19.57791716837949,1.398294,30-40,B,victoria49,larcher@example.org,Keith Hebert,M,59
1550,AKX,2023-04-03,2024-12-24,631,Monday,842876,USD,11199,500001,832367,0.022397955204089593,74.3251183141352,1.6647306705386589,45-65,F,victoria49,larcher@example.org,Keith Hebert,M,59
1551,GRZ,2023-03-02,2023-08-06,157,Thursday,350199,USD,29555,500001,332631,0.05910988178023644,11.254643884283539,0.665260669478661,35-50,B,victoria49,larcher@example.org,Keith Hebert,M,59
1552,AKX,2023-11-10,2025-05-13,550,Friday,224688,USD,66007,499999,30393,0.13201426402852806,0.4604511642704562,0.06078612157224315,25-40,B,victoria49,larcher@example.org,Keith Hebert,M,59
1553,AKX,2023-02-01,2024-05-02,456,Wednesday,822405,EUR,70403,499997,713857,0.14080684484106903,10.13958212008011,1.427722566335398,25-35,B,victoria49,larcher@example.org,Keith Hebert,M,59
1554,GRZ,2023-11-14,2025-01-17,430,Tuesday,49316,USD,10915,499998,35960,0.02183008732034928,3.29454878607421,0.07192028768115072,25-50,M,victoria49,larcher@example.org,Keith Hebert,M,59
1555,GRZ,2024-09-08,2025-09-23,380,Sunday,861720,GBP,57864,499996,10691,0.11572892583140665,0.1847608184708973,0.02138217105736846,30-55,F,josenunez,andrew44@example.net,David Gibson,M,43
1556,BYU,2023-10-25,2025-03-12,504,Wednesday,381365,GBP,61386,500002,358511,0.12277150891396435,5.840273026422963,0.7170191319234723,20-35,F,josenunez,andrew44@example.net,David Gibson,M,43
1557,GRZ,2024-06-17,2024-11-16,152,Monday,265874,USD,35970,500000,227597,0.07194,6.327411731998888,0.455194,25-40,B,josenunez,andrew44@example.net,David Gibson,M,43
1558,AKX,2023-10-20,2024-06-12,236,Friday,688779,USD,30507,500000,640738,0.061014,21.002982921952338,1.281476,25-50,M,stewartmichael,hmurphy@example.com,David Lewis,M,85
1559,AKX,2023-09-16,2024-05-25,252,Saturday,99235,EUR,20005,500000,17279,0.04001,0.8637340664833791,0.034558,20-25,F,stewartmichael,hmurphy@example.com,David Lewis,M,85
1560,KTR,2024-03-06,2024-05-12,67,Wednesday,153369,USD,49221,499999,49881,0.09844219688439376,1.013408910830743,0.09976219952439905,20-35,B,stewartmichael,hmurphy@example.com,David Lewis,M,85
1561,KTR,2024-06-18,2026-03-15,635,Tuesday,318161,GBP,67221,499997,148843,0.13444280665683994,2.214233647223338,0.29768778612671676,45-60,M,stewartmichael,hmurphy@example.com,David Lewis,M,85
1562,AKX,2024-08-28,2024-12-31,125,Wednesday,225786,EUR,14485,499996,194289,0.028970231761854096,13.413117017604419,0.3885811086488692,40-50,M,stewartmichael,hmurphy@example.com,David Lewis,M,85
1563,BYU,2023-09-18,2025-06-15,636,Monday,429145,USD,49516,500000,386637,0.099032,7.808324581953308,0.773274,45-65,F,stewartmichael,hmurphy@example.com,David Lewis,M,85
1564,AKX,2023-03-14,2023-05-17,64,Tuesday,261253,GBP,8991,499998,57697,0.017982071928287713,6.417194972750528,0.11539446157784632,35-50,B,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1565,AKX,2023-05-11,2023-06-04,24,Thursday,410031,USD,4512,499995,1987,0.00902409024090241,0.4403812056737589,0.003974039740397404,25-45,M,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1566,AKX,2024-05-15,2025-07-05,416,Wednesday,562733,USD,33796,500005,479589,0.06759132408675914,14.190703041780091,0.9591684083159169,35-40,M,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1567,BYU,2023-07-16,2023-08-25,40,Sunday,301804,GBP,70517,499999,146896,0.14103428206856414,2.083128890905739,0.2937925875851752,35-60,M,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1568,GRZ,2024-01-25,2024-12-08,318,Thursday,409468,EUR,70504,499995,260105,0.14100941009410095,3.689223306479065,0.5202152021520215,25-30,B,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1569,AKX,2024-02-21,2024-03-08,16,Wednesday,506908,GBP,10470,499999,94659,0.02094004188008376,9.040974212034383,0.18931837863675727,35-60,F,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1570,BYU,2024-07-18,2025-06-03,320,Thursday,879356,EUR,27019,499999,247851,0.05403810807621615,9.173211443798808,0.4957029914059828,45-60,B,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1571,AKX,2023-10-12,2024-10-06,360,Thursday,283389,USD,40995,500000,192681,0.08199,4.700109769484083,0.385362,25-35,F,alexandrasparks,blakemichelle@example.org,Michael Wilson,M,73
1572,AKX,2024-10-23,2026-07-24,639,Wednesday,583075,USD,81569,499997,229800,0.16313897883387302,2.8172467481518715,0.4596027576165457,25-30,B,millerrobert,qcross@example.com,Michelle Morris MD,F,50
1573,KTR,2022-12-28,2023-04-24,117,Wednesday,336605,EUR,60176,500001,284765,0.12035175929648141,4.732202206859878,0.5695288609422782,20-35,M,millerrobert,qcross@example.com,Michelle Morris MD,F,50
1574,BYU,2023-09-27,2024-02-06,132,Wednesday,764535,USD,23639,499999,447301,0.047278094556189115,18.92216252802572,0.8946037892075784,30-45,B,millerrobert,qcross@example.com,Michelle Morris MD,F,50
1575,BYU,2023-08-14,2024-11-15,459,Monday,63097,USD,4988,499998,43934,0.009976039904159616,8.80793905372895,0.0878683514734059,20-40,B,millerrobert,qcross@example.com,Michelle Morris MD,F,50
1576,KTR,2023-09-01,2024-12-25,481,Friday,981648,GBP,34485,500001,680531,0.06896986206027587,19.73411628244164,1.3610592778814443,30-45,B,millerrobert,qcross@example.com,Michelle Morris MD,F,50
1577,BYU,2024-03-27,2026-02-21,696,Wednesday,240854,GBP,88921,499998,204942,0.17784271137084548,2.3047649036785463,0.4098856395425582,25-35,F,millerrobert,qcross@example.com,Michelle Morris MD,F,50
